  t, c   	 X0[0]  	 X0[1]  	 X0[2]  	 X0[3]  	 X0[4]  	 X0[5]  	 X0[6]  	 X0[7]  	 X0[8]  	 X0[9]  	 X0[10]  	 X0[11]  	 V[0]   	 V[1]   	 V[2]   	 Om[0]  	 Om[1]  	 Om[2]  	 Vc[0]  	 Vc[1]  	 Vc[2]  	 Amp[0][0] 	 Amp[0][1] 	 Amp[0][2] 	 Amp[1][0] 	 Amp[1][1] 	 Amp[1][2] 	 Amp[2][0] 	 Amp[2][1] 	 Amp[2][2] 	 Amp[3][0] 	 Amp[3][1] 	 Amp[3][2] 	 Amp[4][0] 	 Amp[4][1] 	 Amp[4][2] 	 Amp[5][0] 	 Amp[5][1] 	 Amp[5][2] 	teta,град	psi, град	fi, град 
0,000000	-0,350000	297,600000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	27,780000	0,000000	0,000000	0,000000	0,000000	0,000000	27,780000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
0,005000	-0,211100	297,600000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	27,780276	0,000276	0,000276	0,000001	0,000000	-0,000001	27,780225	0,000225	0,000225	0,000274	0,000279	0,000275	0,000274	0,000278	0,000275	0,000275	0,000277	0,000275	0,000276	0,000273	0,000275	0,000276	0,000273	0,000275	0,000276	0,000272	0,000275	0,000000	0,000000	0,000000
0,010000	-0,072197	297,600003	0,000003	1,000000	0,000000	0,000000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	27,780987	0,000988	0,000987	0,000003	0,000001	-0,000004	27,780903	0,000903	0,000903	0,000982	0,000997	0,000984	0,000982	0,000995	0,000984	0,000983	0,000993	0,000984	0,000986	0,000979	0,000984	0,000986	0,000977	0,000984	0,000987	0,000975	0,000984	-0,000001	0,000000	0,000001
0,015000	0,066711	297,600011	0,000011	1,000000	0,000000	0,000000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	27,781956	0,001957	0,001956	0,000006	0,000001	-0,000007	27,781855	0,001855	0,001855	0,001945	0,001974	0,001950	0,001946	0,001970	0,001950	0,001947	0,001966	0,001950	0,001952	0,001940	0,001950	0,001953	0,001936	0,001950	0,001954	0,001932	0,001950	-0,000002	0,000000	0,000002
0,020000	0,205623	297,600023	0,000023	1,000000	0,000000	0,000000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	27,782868	0,002870	0,002868	0,000008	0,000002	-0,000011	27,782787	0,002787	0,002787	0,002853	0,002893	0,002860	0,002854	0,002888	0,002860	0,002855	0,002882	0,002860	0,002862	0,002846	0,002860	0,002863	0,002841	0,002860	0,002864	0,002836	0,002860	-0,000005	0,000001	0,000004
0,025000	0,344539	297,600039	0,000039	1,000000	0,000000	0,000000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	27,783510	0,003515	0,003511	0,000009	0,000002	-0,000014	27,783462	0,003462	0,003462	0,003493	0,003538	0,003502	0,003494	0,003532	0,003502	0,003495	0,003527	0,003502	0,003501	0,003487	0,003502	0,003502	0,003481	0,003502	0,003503	0,003476	0,003502	-0,000009	0,000001	0,000007
0,030000	0,483457	297,600057	0,000057	1,000000	0,000000	0,000000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	27,783709	0,003715	0,003709	0,000008	0,000001	-0,000016	27,783709	0,003709	0,003709	0,003692	0,003732	0,003702	0,003692	0,003728	0,003702	0,003693	0,003723	0,003702	0,003696	0,003689	0,003702	0,003697	0,003684	0,003702	0,003697	0,003680	0,003702	-0,000013	0,000002	0,000009
0,035000	0,622375	297,600075	0,000075	1,000000	0,000000	0,000000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	27,783516	0,003525	0,003517	0,000004	-0,000001	-0,000017	27,783548	0,003548	0,003548	0,003504	0,003530	0,003513	0,003503	0,003528	0,003513	0,003503	0,003525	0,003513	0,003500	0,003506	0,003513	0,003500	0,003503	0,003513	0,003500	0,003501	0,003513	-0,000018	0,000002	0,000011
0,040000	0,761292	297,600092	0,000092	1,000000	0,000000	0,000000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	27,783063	0,003074	0,003064	0,000000	-0,000002	-0,000016	27,783114	0,003114	0,003114	0,003057	0,003064	0,003065	0,003055	0,003064	0,003065	0,003054	0,003064	0,003065	0,003044	0,003066	0,003065	0,003043	0,003066	0,003065	0,003041	0,003066	0,003065	-0,000022	0,000001	0,000011
0,045000	0,900206	297,600106	0,000106	1,000000	0,000000	0,000000	0,000000	1,000000	0,000000	0,000000	0,000000	1,000000	27,782646	0,002659	0,002646	-0,000005	-0,000004	-0,000016	27,782678	0,002678	0,002678	0,002646	0,002632	0,002653	0,002643	0,002635	0,002653	0,002641	0,002639	0,002653	0,002623	0,002661	0,002653	0,002620	0,002665	0,002653	0,002618	0,002668	0,002653	-0,000027	0,000000	0,000010
0,050000	1,039119	297,600119	0,000119	1,000000	0,000001	0,000000	-0,000001	1,000000	0,000000	0,000000	0,000000	1,000000	27,782493	0,002508	0,002492	-0,000009	-0,000006	-0,000017	27,782492	0,002491	0,002491	0,002498	0,002467	0,002503	0,002494	0,002473	0,002503	0,002490	0,002479	0,002503	0,002465	0,002519	0,002503	0,002462	0,002525	0,002503	0,002458	0,002530	0,002503	-0,000032	-0,000001	0,000008
0,055000	1,178032	297,600132	0,000132	1,000000	0,000001	0,000000	-0,000001	1,000000	0,000000	0,000000	0,000000	1,000000	27,782822	0,002840	0,002821	-0,000011	-0,000007	-0,000020	27,782766	0,002766	0,002765	0,002829	0,002790	0,002834	0,002824	0,002797	0,002834	0,002820	0,002804	0,002834	0,002789	0,002855	0,002834	0,002785	0,002862	0,002834	0,002781	0,002869	0,002834	-0,000037	-0,000003	0,000005
0,060000	1,316948	297,600148	0,000148	1,000000	0,000001	0,000000	-0,000001	1,000000	0,000000	0,000000	0,000000	1,000000	27,783634	0,003655	0,003631	-0,000012	-0,000008	-0,000025	27,783535	0,003535	0,003534	0,003639	0,003600	0,003646	0,003635	0,003608	0,003646	0,003630	0,003615	0,003646	0,003596	0,003668	0,003646	0,003591	0,003676	0,003646	0,003586	0,003683	0,003646	-0,000044	-0,000005	0,000002
0,065000	1,455869	297,600169	0,000169	1,000000	0,000001	0,000000	-0,000001	1,000000	0,000000	0,000000	0,000000	1,000000	27,784842	0,004867	0,004838	-0,000011	-0,000008	-0,000031	27,784710	0,004710	0,004709	0,004844	0,004812	0,004852	0,004839	0,004819	0,004852	0,004834	0,004826	0,004852	0,004798	0,004875	0,004852	0,004792	0,004882	0,004852	0,004788	0,004889	0,004852	-0,000052	-0,000007	-0,000001
0,070000	1,594796	297,600196	0,000196	1,000000	0,000001	0,000000	-0,000001	1,000000	0,000000	0,000000	0,000000	1,000000	27,786169	0,006199	0,006164	-0,000010	-0,000009	-0,000037	27,786039	0,006039	0,006039	0,006166	0,006144	0,006177	0,006161	0,006150	0,006177	0,006155	0,006156	0,006177	0,006118	0,006200	0,006177	0,006112	0,006206	0,006177	0,006107	0,006212	0,006177	-0,000061	-0,000010	-0,000004
0,075000	1,733730	297,600230	0,000230	1,000000	0,000001	0,000000	-0,000001	1,000000	0,000000	0,000000	0,000000	1,000000	27,787367	0,007402	0,007360	-0,000009	-0,000009	-0,000043	27,787259	0,007259	0,007258	0,007361	0,007347	0,007373	0,007355	0,007352	0,007373	0,007349	0,007358	0,007373	0,007309	0,007399	0,007373	0,007304	0,007404	0,007373	0,007298	0,007410	0,007373	-0,000073	-0,000012	-0,000007
0,080000	1,872669	297,600269	0,000269	1,000000	0,000002	0,000000	-0,000002	1,000000	0,000000	0,000000	0,000000	1,000000	27,788169	0,008210	0,008161	-0,000010	-0,000010	-0,000048	27,788110	0,008110	0,008109	0,008162	0,008149	0,008175	0,008156	0,008155	0,008175	0,008149	0,008162	0,008175	0,008105	0,008206	0,008175	0,008099	0,008213	0,008175	0,008093	0,008219	0,008175	-0,000086	-0,000015	-0,000010
0,085000	2,011611	297,600311	0,000311	1,000000	0,000002	0,000000	-0,000002	1,000000	0,000000	0,000000	0,000000	1,000000	27,788505	0,008554	0,008496	-0,000013	-0,000011	-0,000051	27,788491	0,008491	0,008490	0,008500	0,008481	0,008513	0,008494	0,008489	0,008513	0,008486	0,008497	0,008513	0,008436	0,008554	0,008513	0,008428	0,008562	0,008513	0,008421	0,008570	0,008513	-0,000100	-0,000018	-0,000013
0,090000	2,150554	297,600354	0,000354	1,000000	0,000002	0,000000	-0,000002	1,000000	0,000000	0,000000	0,000000	1,000000	27,788395	0,008451	0,008384	-0,000017	-0,000013	-0,000052	27,788422	0,008422	0,008421	0,008396	0,008362	0,008406	0,008388	0,008372	0,008406	0,008379	0,008384	0,008406	0,008320	0,008460	0,008406	0,008312	0,008471	0,008406	0,008304	0,008482	0,008406	-0,000115	-0,000021	-0,000017
0,095000	2,289495	297,600395	0,000395	1,000000	0,000002	0,000000	-0,000002	1,000000	0,000000	0,000000	0,000000	1,000000	27,788069	0,008132	0,008056	-0,000023	-0,000015	-0,000053	27,788104	0,008103	0,008103	0,008076	0,008025	0,008084	0,008067	0,008038	0,008084	0,008057	0,008053	0,008084	0,007989	0,008153	0,008084	0,007979	0,008168	0,008084	0,007970	0,008181	0,008084	-0,000130	-0,000026	-0,000023
0,100000	2,428434	297,600434	0,000434	1,000000	0,000003	-0,000001	-0,000003	1,000000	0,000001	0,000001	-0,000001	1,000000	27,777450	0,007842	0,007744	-0,000028	-0,000017	-0,001494	27,787194	0,007784	0,007782	-0,003790	0,006925	0,007778	-0,003800	0,006941	0,007778	-0,003811	0,006959	0,007778	-0,003887	0,007082	0,007778	-0,003898	0,007099	0,007778	-0,003908	0,007116	0,007778	-0,000150	-0,000030	-0,000030
0,105000	2,567281	297,600473	0,000473	1,000000	0,000015	-0,000001	-0,000015	1,000000	0,000001	0,000001	-0,000001	1,000000	27,768681	0,008205	0,007736	-0,000032	-0,000019	-0,002597	27,768663	0,007757	0,007735	-0,013514	0,006667	0,007774	-0,013525	0,006686	0,007774	-0,013537	0,006706	0,007774	-0,013619	0,006847	0,007774	-0,013631	0,006867	0,007774	-0,013642	0,006886	0,007774	-0,000887	-0,000035	-0,000039
0,110000	2,706125	297,600513	0,000513	1,000000	0,000028	-0,000001	-0,000028	1,000000	0,000001	0,000001	-0,000001	1,000000	27,769093	0,008979	0,008145	-0,000033	-0,000020	-0,002599	27,769033	0,008128	0,008105	-0,013100	0,007434	0,008185	-0,013112	0,007454	0,008185	-0,013125	0,007476	0,008185	-0,013213	0,007623	0,008185	-0,013226	0,007644	0,008185	-0,013238	0,007664	0,008185	-0,001631	-0,000041	-0,000048
0,115000	2,844973	297,600556	0,000555	1,000000	0,000041	-0,000001	-0,000041	1,000000	0,000001	0,000001	-0,000001	1,000000	27,769955	0,010204	0,009004	-0,000033	-0,000021	-0,002604	27,769852	0,008949	0,008923	-0,012239	0,008658	0,009044	-0,012251	0,008678	0,009044	-0,012265	0,008699	0,009044	-0,012357	0,008844	0,009044	-0,012370	0,008865	0,009044	-0,012382	0,008885	0,009044	-0,002376	-0,000047	-0,000058
0,120000	2,983825	297,600604	0,000603	1,000000	0,000055	-0,000001	-0,000055	1,000000	0,000001	0,000001	-0,000001	1,000000	27,760764	0,011698	0,010120	-0,000031	-0,000021	-0,004048	27,770369	0,010057	0,010030	-0,022686	0,009364	0,010158	-0,022698	0,009383	0,010158	-0,022712	0,009403	0,010158	-0,022804	0,009540	0,010158	-0,022817	0,009559	0,010158	-0,022830	0,009578	0,010158	-0,003127	-0,000053	-0,000067
0,125000	3,122592	297,600658	0,000657	1,000000	0,000080	-0,000001	-0,000080	1,000000	0,000001	0,000001	-0,000001	1,000000	27,753154	0,013576	0,011270	-0,000029	-0,000021	-0,005154	27,753045	0,011240	0,011189	-0,031257	0,010641	0,011307	-0,031270	0,010659	0,011307	-0,031284	0,010677	0,011307	-0,031377	0,010806	0,011307	-0,031391	0,010824	0,011307	-0,031404	0,010842	0,011307	-0,004596	-0,000059	-0,000075
0,130000	3,261360	297,600717	0,000716	1,000000	0,000106	-0,000001	-0,000106	1,000000	0,000001	0,000001	-0,000001	1,000000	27,754029	0,015170	0,012142	-0,000027	-0,000022	-0,005158	27,753962	0,012160	0,012105	-0,030383	0,012240	0,012178	-0,030396	0,012256	0,012178	-0,030410	0,012273	0,012178	-0,030507	0,012394	0,012178	-0,030521	0,012411	0,012178	-0,030535	0,012428	0,012178	-0,006074	-0,000065	-0,000083
0,135000	3,400131	297,600779	0,000778	1,000000	0,000132	-0,000001	-0,000132	1,000000	0,000002	0,000001	-0,000002	1,000000	27,754457	0,016319	0,012568	-0,000027	-0,000023	-0,005160	27,754438	0,012639	0,012581	-0,029952	0,013388	0,012604	-0,029966	0,013404	0,012604	-0,029981	0,013421	0,012604	-0,030083	0,013540	0,012604	-0,030098	0,013557	0,012604	-0,030112	0,013573	0,012604	-0,007552	-0,000071	-0,000091
0,140000	3,538903	297,600843	0,000841	1,000000	0,000158	-0,000001	-0,000158	1,000000	0,000002	0,000001	-0,000002	1,000000	27,744030	0,016932	0,012447	-0,000028	-0,000025	-0,006599	27,753787	0,012582	0,012519	-0,041626	0,013205	0,012485	-0,041641	0,013222	0,012485	-0,041657	0,013240	0,012485	-0,041765	0,013365	0,012485	-0,041781	0,013383	0,012485	-0,041796	0,013400	0,012485	-0,009035	-0,000078	-0,000099
0,145000	3,677582	297,600904	0,000902	1,000000	0,000196	-0,000001	-0,000196	1,000000	0,000002	0,000001	-0,000002	1,000000	27,734735	0,017481	0,011912	-0,000031	-0,000027	-0,007699	27,734803	0,012108	0,012019	-0,051871	0,013139	0,011954	-0,051887	0,013158	0,011954	-0,051904	0,013178	0,011954	-0,052021	0,013317	0,011954	-0,052038	0,013337	0,011954	-0,052054	0,013355	0,011954	-0,011233	-0,000085	-0,000108
0,150000	3,816254	297,600963	0,000960	1,000000	0,000235	-0,000002	-0,000235	1,000000	0,000002	0,000002	-0,000002	1,000000	27,733978	0,017798	0,011151	-0,000034	-0,000029	-0,007696	27,734060	0,011371	0,011275	-0,052618	0,013448	0,011197	-0,052635	0,013468	0,011197	-0,052654	0,013490	0,011197	-0,052781	0,013641	0,011197	-0,052799	0,013663	0,011197	-0,052816	0,013684	0,011197	-0,013438	-0,000093	-0,000117
0,155000	3,954922	297,601017	0,001014	1,000000	0,000273	-0,000002	-0,000273	1,000000	0,000002	0,000002	-0,000002	1,000000	27,733308	0,018202	0,010477	-0,000036	-0,000031	-0,007693	27,733367	0,010685	0,010582	-0,053279	0,013846	0,010526	-0,053297	0,013867	0,010526	-0,053317	0,013891	0,010526	-0,053453	0,014051	0,010526	-0,053472	0,014075	0,010526	-0,053491	0,014096	0,010526	-0,015643	-0,000102	-0,000127
0,160000	4,093587	297,601069	0,001066	1,000000	0,000312	-0,000002	-0,000312	1,000000	0,000002	0,000002	-0,000002	1,000000	27,722617	0,018905	0,010092	-0,000037	-0,000032	-0,009130	27,732364	0,010278	0,010167	-0,065215	0,013756	0,010142	-0,065234	0,013779	0,010142	-0,065255	0,013802	0,010142	-0,065397	0,013965	0,010142	-0,065417	0,013989	0,010142	-0,065436	0,014011	0,010142	-0,017851	-0,000111	-0,000138
0,165000	4,232160	297,601121	0,001117	1,000000	0,000363	-0,000002	-0,000363	1,000000	0,000003	0,000002	-0,000003	1,000000	27,713916	0,020402	0,010151	-0,000036	-0,000033	-0,010230	27,713896	0,010326	0,010183	-0,074870	0,014652	0,010200	-0,074889	0,014673	0,010200	-0,074911	0,014696	0,010200	-0,075057	0,014854	0,010200	-0,075078	0,014877	0,010200	-0,075098	0,014898	0,010200	-0,020774	-0,000120	-0,000148
0,170000	4,370730	297,601173	0,001169	1,000000	0,000414	-0,000002	-0,000414	1,000000	0,000003	0,000002	-0,000003	1,000000	27,714348	0,022262	0,010579	-0,000032	-0,000034	-0,010230	27,714300	0,010740	0,010587	-0,074435	0,016525	0,010625	-0,074456	0,016544	0,010625	-0,074477	0,016565	0,010625	-0,074626	0,016706	0,010625	-0,074648	0,016726	0,010625	-0,074668	0,016745	0,010625	-0,023705	-0,000130	-0,000158
0,175000	4,509304	297,601229	0,001223	1,000000	0,000465	-0,000002	-0,000465	1,000000	0,000003	0,000002	-0,000003	1,000000	27,715003	0,024344	0,011229	-0,000027	-0,000034	-0,010230	27,714942	0,011390	0,011228	-0,073781	0,018625	0,011271	-0,073801	0,018641	0,011271	-0,073823	0,018658	0,011271	-0,073972	0,018776	0,011271	-0,073994	0,018793	0,011271	-0,074014	0,018809	0,011271	-0,026636	-0,000140	-0,000166
0,180000	4,647880	297,601288	0,001281	1,000000	0,000516	-0,000003	-0,000516	1,000000	0,000003	0,000003	-0,000003	1,000000	27,705267	0,026356	0,011799	-0,000022	-0,000034	-0,011669	27,714951	0,011997	0,011825	-0,084767	0,019864	0,011836	-0,084788	0,019876	0,011836	-0,084810	0,019890	0,011836	-0,084960	0,019986	0,011836	-0,084982	0,019999	0,011836	-0,085003	0,020012	0,011836	-0,029571	-0,000149	-0,000173
0,185000	4,786367	297,601349	0,001342	1,000000	0,000580	-0,000003	-0,000580	1,000000	0,000003	0,000003	-0,000003	1,000000	27,696770	0,028411	0,012062	-0,000018	-0,000035	-0,012768	27,696773	0,012342	0,012130	-0,094218	0,021328	0,012096	-0,094239	0,021338	0,012096	-0,094261	0,021349	0,012096	-0,094415	0,021428	0,012096	-0,094437	0,021439	0,012096	-0,094458	0,021450	0,012096	-0,033222	-0,000159	-0,000179
0,190000	4,924851	297,601411	0,001402	1,000000	0,000644	-0,000003	-0,000644	1,000000	0,000003	0,000003	-0,000003	1,000000	27,696526	0,029949	0,011814	-0,000015	-0,000036	-0,012764	27,696588	0,012169	0,011944	-0,094455	0,022878	0,011847	-0,094476	0,022887	0,011847	-0,094499	0,022896	0,011847	-0,094658	0,022961	0,011847	-0,094681	0,022971	0,011847	-0,094702	0,022980	0,011847	-0,036879	-0,000169	-0,000183
0,195000	5,063332	297,601470	0,001460	1,000000	0,000707	-0,000003	-0,000707	1,000000	0,000003	0,000003	-0,000003	1,000000	27,695788	0,030993	0,011073	-0,000013	-0,000037	-0,012758	27,695895	0,011489	0,011251	-0,095182	0,023930	0,011105	-0,095205	0,023938	0,011105	-0,095229	0,023946	0,011105	-0,095393	0,024006	0,011105	-0,095417	0,024014	0,011105	-0,095440	0,024022	0,011105	-0,040535	-0,000180	-0,000187
0,200000	5,201807	297,601524	0,001513	1,000000	0,000771	-0,000003	-0,000771	1,000000	0,000003	0,000003	-0,000003	1,000000	27,684350	0,031655	0,009939	-0,000013	-0,000039	-0,014189	27,694210	0,010409	0,010156	-0,107860	0,023805	0,009973	-0,107883	0,023813	0,009973	-0,107908	0,023821	0,009973	-0,108082	0,023881	0,009973	-0,108107	0,023889	0,009973	-0,108130	0,023897	0,009973	-0,044193	-0,000191	-0,000191
0,205000	5,340186	297,601572	0,001560	1,000000	0,000848	-0,000004	-0,000848	1,000000	0,000003	0,000004	-0,000003	1,000000	27,674351	0,032561	0,008701	-0,000014	-0,000041	-0,015282	27,674488	0,009221	0,008918	-0,118802	0,024107	0,008736	-0,118827	0,024116	0,008736	-0,118853	0,024125	0,008736	-0,119035	0,024186	0,008736	-0,119062	0,024195	0,008736	-0,119086	0,024203	0,008736	-0,048565	-0,000202	-0,000195
0,210000	5,478555	297,601615	0,001601	1,000000	0,000924	-0,000004	-0,000924	1,000000	0,000003	0,000004	-0,000003	1,000000	27,673256	0,033599	0,007602	-0,000013	-0,000043	-0,015274	27,673372	0,008123	0,007802	-0,119885	0,025154	0,007637	-0,119911	0,025161	0,007637	-0,119938	0,025170	0,007637	-0,120127	0,025227	0,007637	-0,120154	0,025235	0,007637	-0,120180	0,025243	0,007637	-0,052942	-0,000214	-0,000199
0,215000	5,616920	297,601653	0,001638	0,999999	0,001000	-0,000004	-0,001000	0,999999	0,000004	0,000004	-0,000004	1,000000	27,672554	0,035031	0,006897	-0,000010	-0,000044	-0,015266	27,672624	0,007395	0,007055	-0,120577	0,026599	0,006930	-0,120603	0,026605	0,006930	-0,120631	0,026612	0,006930	-0,120824	0,026657	0,006930	-0,120852	0,026663	0,006930	-0,120878	0,026669	0,006930	-0,057317	-0,000227	-0,000202
0,220000	5,755281	297,601689	0,001672	0,999999	0,001077	-0,000004	-0,001077	0,999999	0,000004	0,000004	-0,000004	1,000000	27,661989	0,036918	0,006638	-0,000006	-0,000044	-0,016700	27,671740	0,007120	0,006761	-0,132386	0,027714	0,006667	-0,132413	0,027717	0,006667	-0,132441	0,027721	0,006667	-0,132637	0,027745	0,006667	-0,132666	0,027749	0,006667	-0,132692	0,027752	0,006667	-0,061694	-0,000239	-0,000205
0,225000	5,893552	297,601725	0,001706	0,999999	0,001166	-0,000004	-0,001166	0,999999	0,000004	0,000004	-0,000004	1,000000	27,653376	0,039561	0,006786	0,000000	-0,000045	-0,017796	27,653375	0,007296	0,006879	-0,141951	0,029775	0,006810	-0,141978	0,029775	0,006810	-0,142007	0,029775	0,006810	-0,142205	0,029772	0,006810	-0,142233	0,029772	0,006810	-0,142260	0,029772	0,006810	-0,066786	-0,000252	-0,000205
0,230000	6,031819	297,601763	0,001741	0,999999	0,001255	-0,000005	-0,001255	0,999999	0,000004	0,000005	-0,000004	1,000000	27,653691	0,042362	0,007098	0,000008	-0,000045	-0,017790	27,653691	0,007634	0,007195	-0,141632	0,032605	0,007116	-0,141659	0,032600	0,007116	-0,141688	0,032595	0,007116	-0,141885	0,032560	0,007116	-0,141914	0,032555	0,007116	-0,141941	0,032550	0,007116	-0,071883	-0,000265	-0,000204
0,235000	6,170089	297,601802	0,001778	0,999999	0,001344	-0,000005	-0,001344	0,999999	0,000004	0,000005	-0,000004	1,000000	27,653935	0,045091	0,007339	0,000015	-0,000045	-0,017784	27,653955	0,007920	0,007458	-0,141383	0,035362	0,007351	-0,141410	0,035353	0,007351	-0,141439	0,035343	0,007351	-0,141637	0,035276	0,007351	-0,141665	0,035267	0,007351	-0,141692	0,035258	0,007351	-0,076979	-0,000278	-0,000201
0,240000	6,308358	297,601842	0,001815	0,999999	0,001433	-0,000005	-0,001433	0,999999	0,000003	0,000005	-0,000003	1,000000	27,643519	0,047480	0,007231	0,000021	-0,000046	-0,019216	27,653309	0,007887	0,007401	-0,153042	0,036983	0,007238	-0,153069	0,036971	0,007238	-0,153098	0,036957	0,007238	-0,153300	0,036865	0,007238	-0,153329	0,036852	0,007238	-0,153356	0,036839	0,007238	-0,082077	-0,000291	-0,000196
0,245000	6,446535	297,601880	0,001851	0,999999	0,001534	-0,000005	-0,001534	0,999999	0,000003	0,000005	-0,000003	1,000000	27,634201	0,049771	0,006675	0,000024	-0,000047	-0,020308	27,634320	0,007452	0,006896	-0,163305	0,038686	0,006680	-0,163333	0,038671	0,006680	-0,163363	0,038655	0,006680	-0,163571	0,038547	0,006680	-0,163601	0,038532	0,006680	-0,163629	0,038517	0,006680	-0,087890	-0,000304	-0,000189
0,250000	6,584703	297,601915	0,001883	0,999999	0,001635	-0,000006	-0,001635	0,999999	0,000003	0,000006	-0,000003	1,000000	27,633188	0,051595	0,005660	0,000027	-0,000049	-0,020297	27,633353	0,006517	0,005931	-0,164303	0,040525	0,005664	-0,164332	0,040509	0,005664	-0,164363	0,040491	0,005664	-0,164578	0,040373	0,005664	-0,164609	0,040356	0,005664	-0,164638	0,040340	0,005664	-0,093706	-0,000318	-0,000182
0,255000	6,722866	297,601944	0,001909	0,999998	0,001737	-0,000006	-0,001737	0,999998	0,000003	0,000006	-0,000003	1,000000	27,631924	0,053168	0,004395	0,000028	-0,000050	-0,020284	27,632104	0,005300	0,004684	-0,165549	0,042109	0,004398	-0,165580	0,042092	0,004398	-0,165612	0,042074	0,004398	-0,165835	0,041950	0,004398	-0,165867	0,041932	0,004398	-0,165898	0,041915	0,004398	-0,099519	-0,000332	-0,000174
0,260000	6,861022	297,601966	0,001928	0,999998	0,001838	-0,000006	-0,001838	0,999998	0,000003	0,000006	-0,000003	1,000000	27,620332	0,054732	0,003111	0,000029	-0,000053	-0,021711	27,630227	0,004047	0,003400	-0,178375	0,042891	0,003115	-0,178407	0,042874	0,003115	-0,178441	0,042855	0,003115	-0,178673	0,042727	0,003115	-0,178707	0,042708	0,003115	-0,178738	0,042691	0,003115	-0,105332	-0,000347	-0,000166
0,265000	6,999082	297,601984	0,001942	0,999998	0,001952	-0,000006	-0,001952	0,999998	0,000003	0,000006	-0,000003	1,000000	27,610575	0,056935	0,002119	0,000031	-0,000054	-0,022800	27,610713	0,003106	0,002372	-0,189073	0,044501	0,002122	-0,189106	0,044482	0,002122	-0,189141	0,044463	0,002122	-0,189381	0,044327	0,002122	-0,189416	0,044307	0,002122	-0,189448	0,044289	0,002122	-0,111859	-0,000362	-0,000157
0,270000	7,137133	297,601997	0,001952	0,999998	0,002066	-0,000007	-0,002066	0,999998	0,000003	0,000007	-0,000003	1,000000	27,610029	0,059578	0,001573	0,000035	-0,000056	-0,022789	27,610126	0,002557	0,001787	-0,189605	0,047163	0,001573	-0,189639	0,047142	0,001573	-0,189674	0,047120	0,001573	-0,189920	0,046968	0,001573	-0,189955	0,046946	0,001573	-0,189989	0,046925	0,001573	-0,118389	-0,000378	-0,000148
0,275000	7,275184	297,602010	0,001960	0,999998	0,002180	-0,000007	-0,002180	0,999998	0,000002	0,000007	-0,000002	1,000000	27,610013	0,062749	0,001556	0,000040	-0,000056	-0,022779	27,610063	0,002529	0,001725	-0,189611	0,050359	0,001553	-0,189645	0,050335	0,001553	-0,189681	0,050309	0,001553	-0,189929	0,050132	0,001553	-0,189965	0,050106	0,001553	-0,189999	0,050082	0,001553	-0,124916	-0,000394	-0,000138
0,280000	7,413234	297,602024	0,001970	0,999997	0,002294	-0,000007	-0,002294	0,999997	0,000002	0,000007	-0,000002	1,000000	27,600068	0,066311	0,001921	0,000047	-0,000057	-0,024209	27,609820	0,002911	0,002071	-0,200798	0,053157	0,001912	-0,200832	0,053129	0,001912	-0,200869	0,053099	0,001912	-0,201120	0,052892	0,001912	-0,201157	0,052862	0,001912	-0,201191	0,052834	0,001912	-0,131445	-0,000410	-0,000125
0,285000	7,551197	297,602040	0,001982	0,999997	0,002421	-0,000007	-0,002421	0,999997	0,000002	0,000007	-0,000002	1,000000	27,591851	0,070405	0,002471	0,000054	-0,000058	-0,025301	27,591884	0,003557	0,002619	-0,209962	0,056675	0,002456	-0,209997	0,056642	0,002456	-0,210034	0,056608	0,002456	-0,210289	0,056370	0,002456	-0,210326	0,056336	0,002456	-0,210360	0,056304	0,002456	-0,138687	-0,000426	-0,000111
0,290000	7,689157	297,602060	0,001996	0,999997	0,002547	-0,000008	-0,002547	0,999997	0,000002	0,000008	-0,000002	1,000000	27,592272	0,074366	0,002894	0,000060	-0,000059	-0,025291	27,592341	0,004053	0,003077	-0,209528	0,060664	0,002874	-0,209564	0,060628	0,002874	-0,209601	0,060589	0,002874	-0,209861	0,060323	0,002874	-0,209899	0,060284	0,002874	-0,209934	0,060248	0,002874	-0,145934	-0,000443	-0,000094
0,295000	7,827120	297,602081	0,002012	0,999996	0,002673	-0,000008	-0,002673	0,999996	0,000001	0,000008	-0,000001	1,000000	27,592377	0,078010	0,003001	0,000065	-0,000060	-0,025279	27,592492	0,004244	0,003228	-0,209407	0,064332	0,002977	-0,209444	0,064293	0,002977	-0,209482	0,064251	0,002977	-0,209749	0,063962	0,002977	-0,209788	0,063920	0,002977	-0,209824	0,063881	0,002977	-0,153178	-0,000460	-0,000076
