  t, c   	 X0[0]  	 X0[1]  	 X0[2]  	 X0[3]  	 X0[4]  	 X0[5]  	 X0[6]  	 X0[7]  	 X0[8]  	 X0[9]  	 X0[10]  	 X0[11]  	 V[0]   	 V[1]   	 V[2]   	 Om[0]  	 Om[1]  	 Om[2]  	 Vc[0]  	 Vc[1]  	 Vc[2]  	 Amp[0][0] 	 Amp[0][1] 	 Amp[0][2] 	 Amp[1][0] 	 Amp[1][1] 	 Amp[1][2] 	 Amp[2][0] 	 Amp[2][1] 	 Amp[2][2] 	 Amp[3][0] 	 Amp[3][1] 	 Amp[3][2] 	 Amp[4][0] 	 Amp[4][1] 	 Amp[4][2] 	 Amp[5][0] 	 Amp[5][1] 	 Amp[5][2] 	teta,град	psi, град	fi, град 
0,570000	15,413751	297,604607	0,003957	0,999954	0,009618	0,000162	-0,009618	0,999954	-0,000031	-0,000162	0,000029	1,000000	27,550654	0,274082	0,009967	0,000077	0,005592	-0,029452	27,552565	0,009168	0,005605	-0,272040	0,258150	0,006824	-0,268685	0,258104	0,006824	-0,265106	0,258054	0,006824	-0,240387	0,257714	0,006824	-0,236808	0,257664	0,006824	-0,233452	0,257618	0,006824	-0,551087	0,009285	0,001756
0,575000	15,551497	297,604650	0,003982	0,999952	0,009767	0,000191	-0,009767	0,999952	-0,000031	-0,000192	0,000029	1,000000	27,544994	0,277141	0,009689	0,000040	0,006237	-0,030036	27,546961	0,008207	0,004537	-0,280432	0,260760	0,006224	-0,276690	0,260736	0,006224	-0,272699	0,260710	0,006224	-0,245132	0,260531	0,006224	-0,241141	0,260505	0,006224	-0,237399	0,260481	0,006224	-0,559608	0,010980	0,001789
0,580000	15,689211	297,604688	0,004001	0,999951	0,009919	0,000223	-0,009919	0,999951	-0,000032	-0,000223	0,000029	1,000000	27,537683	0,280145	0,009297	-0,000002	0,006238	-0,030829	27,539836	0,007095	0,003293	-0,288437	0,263181	0,005868	-0,284694	0,263182	0,005868	-0,280702	0,263184	0,005868	-0,253130	0,263194	0,005868	-0,249138	0,263195	0,005868	-0,245395	0,263197	0,005868	-0,568326	0,012767	0,001812
0,585000	15,826888	297,604720	0,004014	0,999949	0,010075	0,000254	-0,010075	0,999949	-0,000032	-0,000254	0,000029	1,000000	27,530528	0,283426	0,009068	-0,000053	0,006239	-0,031622	27,532685	0,006118	0,002177	-0,296286	0,265850	0,005683	-0,292543	0,265882	0,005683	-0,288550	0,265916	0,005683	-0,260973	0,266151	0,005683	-0,256980	0,266185	0,005683	-0,253237	0,266217	0,005683	-0,577271	0,014555	0,001822
0,590000	15,964532	297,604748	0,004022	0,999948	0,010218	0,000234	-0,010218	0,999948	-0,000032	-0,000234	0,000030	1,000000	27,524590	0,286612	0,007641	0,000266	-0,010582	-0,026810	27,526586	0,005378	0,001252	-0,240004	0,272784	0,013230	-0,246353	0,272624	0,013230	-0,253126	0,272454	0,013230	-0,299900	0,271278	0,013230	-0,306672	0,271108	0,013230	-0,313022	0,270948	0,013230	-0,585472	0,013431	0,001851
0,595000	16,102151	297,604775	0,004027	0,999946	0,010354	0,000180	-0,010354	0,999946	-0,000033	-0,000180	0,000031	1,000000	27,519852	0,290285	0,005922	0,000254	-0,011238	-0,027424	27,521829	0,005311	0,000979	-0,243014	0,276079	0,011881	-0,249756	0,275927	0,011881	-0,256949	0,275764	0,011881	-0,306620	0,274640	0,011881	-0,313812	0,274477	0,011881	-0,320555	0,274324	0,011881	-0,593241	0,010306	0,001893
0,600000	16,239747	297,604802	0,004033	0,999945	0,010492	0,000122	-0,010492	0,999945	-0,000034	-0,000122	0,000032	1,000000	27,515573	0,294510	0,004575	0,000238	-0,011893	-0,028039	27,517556	0,005726	0,001186	-0,245567	0,279908	0,010909	-0,252703	0,279766	0,010909	-0,260315	0,279614	0,010909	-0,312883	0,278564	0,010909	-0,320494	0,278412	0,010909	-0,327630	0,278269	0,010909	-0,601185	0,006993	0,001929
0,605000	16,377319	297,604833	0,004040	0,999943	0,010635	0,000062	-0,010635	0,999943	-0,000034	-0,000063	0,000034	1,000000	27,510116	0,299160	0,003508	0,000212	-0,011903	-0,028864	27,512275	0,006494	0,001732	-0,251708	0,284017	0,009870	-0,258850	0,283890	0,009870	-0,266468	0,283754	0,009870	-0,319079	0,282817	0,009870	-0,326697	0,282681	0,009870	-0,333839	0,282554	0,009870	-0,609336	0,003584	0,001958
0,610000	16,514864	297,604868	0,004051	0,999942	0,010781	0,000003	-0,010781	0,999942	-0,000035	-0,000003	0,000034	1,000000	27,504671	0,303948	0,002459	0,000178	-0,011912	-0,029689	27,506896	0,007325	0,002335	-0,257839	0,288232	0,008856	-0,264986	0,288126	0,008856	-0,272610	0,288012	0,008856	-0,325263	0,287226	0,008856	-0,332886	0,287113	0,008856	-0,340034	0,287006	0,008856	-0,617723	0,000173	0,001977
0,615000	16,652383	297,604907	0,004064	0,999940	0,010915	-0,000006	-0,010915	0,999940	-0,000034	0,000006	0,000034	1,000000	27,499789	0,308073	0,002779	-0,000221	0,004882	-0,024871	27,501937	0,007855	0,002921	-0,316468	0,293630	0,000287	-0,313539	0,293763	0,000287	-0,310415	0,293905	0,000287	-0,288838	0,294883	0,000287	-0,285714	0,295024	0,000287	-0,282785	0,295157	0,000287	-0,625371	-0,000332	0,001952
0,620000	16,789880	297,604947	0,004079	0,999939	0,011040	0,000020	-0,011040	0,999939	-0,000033	-0,000020	0,000033	1,000000	27,495230	0,311724	0,003499	-0,000225	0,005511	-0,025447	27,497468	0,008144	0,002974	-0,323700	0,296952	0,000664	-0,320393	0,297087	0,000664	-0,316866	0,297231	0,000664	-0,292507	0,298226	0,000664	-0,288980	0,298370	0,000664	-0,285673	0,298505	0,000664	-0,632579	0,001157	0,001905
0,625000	16,927352	297,604987	0,004093	0,999938	0,011169	0,000049	-0,011169	0,999938	-0,000032	-0,000049	0,000032	1,000000	27,490261	0,315053	0,003903	-0,000237	0,006140	-0,026021	27,492573	0,008024	0,002611	-0,331338	0,299923	0,000733	-0,327654	0,300066	0,000733	-0,323725	0,300217	0,000733	-0,296586	0,301266	0,000733	-0,292657	0,301417	0,000733	-0,288973	0,301560	0,000733	-0,639951	0,002827	0,001857
0,630000	17,064796	297,605026	0,004104	0,999936	0,011301	0,000080	-0,011301	0,999936	-0,000032	-0,000080	0,000031	1,000000	27,483486	0,318172	0,004037	-0,000256	0,006123	-0,026804	27,486009	0,007610	0,001927	-0,338736	0,302546	0,000892	-0,335062	0,302699	0,000892	-0,331143	0,302864	0,000892	-0,304078	0,303997	0,000892	-0,300160	0,304161	0,000892	-0,296486	0,304314	0,000892	-0,647517	0,004583	0,001807
0,635000	17,202206	297,605063	0,004111	0,999935	0,011437	0,000110	-0,011437	0,999935	-0,000031	-0,000111	0,000029	1,000000	27,476677	0,321375	0,004141	-0,000285	0,006106	-0,027587	27,479226	0,007141	0,001179	-0,346167	0,305220	0,001030	-0,342503	0,305391	0,001030	-0,338596	0,305573	0,001030	-0,311607	0,306831	0,001030	-0,307699	0,307013	0,001030	-0,304036	0,307184	0,001030	-0,655308	0,006336	0,001749
0,640000	17,339583	297,605097	0,004115	0,999933	0,011560	0,000090	-0,011560	0,999933	-0,000030	-0,000090	0,000029	1,000000	27,470951	0,324340	0,002904	0,000119	-0,010762	-0,022747	27,473354	0,006763	0,000478	-0,289489	0,312241	0,008719	-0,295946	0,312169	0,008719	-0,302833	0,312093	0,008719	-0,350400	0,311565	0,008719	-0,357288	0,311489	0,008719	-0,363745	0,311417	0,008719	-0,662349	0,005166	0,001723
0,645000	17,476936	297,605132	0,004117	0,999932	0,011675	0,000034	-0,011675	0,999932	-0,000030	-0,000035	0,000030	1,000000	27,466333	0,327703	0,001281	0,000132	-0,011439	-0,023346	27,468720	0,006959	0,000324	-0,292293	0,315317	0,007458	-0,299156	0,315238	0,007458	-0,306477	0,315153	0,007458	-0,357036	0,314572	0,007458	-0,364356	0,314487	0,007458	-0,371219	0,314408	0,007458	-0,668951	0,001986	0,001722
0,650000	17,614267	297,605168	0,004119	0,999930	0,011793	-0,000025	-0,011793	0,999930	-0,000030	0,000024	0,000030	1,000000	27,462220	0,331663	0,000074	0,000139	-0,012115	-0,023947	27,464608	0,007671	0,000687	-0,294595	0,318970	0,006617	-0,301864	0,318887	0,006617	-0,309617	0,318798	0,006617	-0,363166	0,318185	0,006617	-0,370920	0,318096	0,006617	-0,378189	0,318013	0,006617	-0,675726	-0,001388	0,001722
0,655000	17,751575	297,605210	0,004125	0,999929	0,011915	-0,000085	-0,011915	0,999929	-0,000030	0,000085	0,000031	1,000000	27,457078	0,336194	-0,000707	0,000138	-0,012144	-0,024760	27,459628	0,008875	0,001529	-0,300344	0,323051	0,005852	-0,307630	0,322969	0,005852	-0,315402	0,322880	0,005852	-0,369078	0,322272	0,005852	-0,376850	0,322184	0,005852	-0,384137	0,322101	0,005852	-0,682702	-0,004863	0,001720
0,660000	17,888859	297,605259	0,004136	0,999927	0,012041	-0,000146	-0,012041	0,999928	-0,000030	0,000146	0,000032	1,000000	27,452150	0,341062	-0,001272	0,000129	-0,012172	-0,025573	27,454752	0,010338	0,002625	-0,305883	0,327441	0,005311	-0,313186	0,327363	0,005311	-0,320976	0,327281	0,005311	-0,374776	0,326713	0,005311	-0,382566	0,326631	0,005311	-0,389869	0,326553	0,005311	-0,689912	-0,008346	0,001717
0,665000	18,026119	297,605315	0,004153	0,999926	0,012154	-0,000156	-0,012154	0,999926	-0,000029	0,000156	0,000031	1,000000	27,447985	0,345469	-0,000302	-0,000305	0,004635	-0,020726	27,450503	0,011707	0,003878	-0,363814	0,333017	-0,002586	-0,361033	0,333200	-0,002586	-0,358067	0,333395	-0,002586	-0,337581	0,334745	-0,002586	-0,334615	0,334940	-0,002586	-0,331834	0,335124	-0,002586	-0,696377	-0,008922	0,001669
0,670000	18,163360	297,605377	0,004175	0,999925	0,012259	-0,000131	-0,012259	0,999925	-0,000028	0,000131	0,000030	1,000000	27,444235	0,349486	0,001191	-0,000285	0,005248	-0,021287	27,446846	0,012927	0,004734	-0,370168	0,336793	-0,001447	-0,367019	0,336965	-0,001447	-0,363661	0,337147	-0,001447	-0,340465	0,338409	-0,001447	-0,337106	0,338592	-0,001447	-0,333957	0,338763	-0,001447	-0,702394	-0,007506	0,001602
0,675000	18,300583	297,605444	0,004200	0,999924	0,012367	-0,000104	-0,012367	0,999924	-0,000027	0,000103	0,000028	1,000000	27,440059	0,353163	0,002350	-0,000274	0,005861	-0,021847	27,442760	0,013736	0,005171	-0,376945	0,340202	-0,000635	-0,373429	0,340367	-0,000635	-0,369678	0,340542	-0,000635	-0,343773	0,341752	-0,000635	-0,340022	0,341927	-0,000635	-0,336506	0,342091	-0,000635	-0,708573	-0,005915	0,001542
0,680000	18,437779	297,605514	0,004226	0,999922	0,012478	-0,000074	-0,012478	0,999922	-0,000026	0,000074	0,000027	1,000000	27,433941	0,356490	0,003100	-0,000269	0,005826	-0,022616	27,436878	0,014129	0,005162	-0,383611	0,343122	0,000131	-0,380116	0,343284	0,000131	-0,376387	0,343456	0,000131	-0,350638	0,344646	0,000131	-0,346910	0,344818	0,000131	-0,343414	0,344980	0,000131	-0,714942	-0,004240	0,001485
0,685000	18,574945	297,605585	0,004251	0,999921	0,012593	-0,000045	-0,012593	0,999921	-0,000025	0,000045	0,000025	1,000000	27,427568	0,359679	0,003599	-0,000274	0,005790	-0,023385	27,430560	0,014254	0,004875	-0,390530	0,345871	0,000653	-0,387056	0,346036	0,000653	-0,383350	0,346211	0,000653	-0,357759	0,347423	0,000653	-0,354054	0,347599	0,000653	-0,350580	0,347763	0,000653	-0,721531	-0,002576	0,001428
0,690000	18,712080	297,605656	0,004274	0,999919	0,012695	-0,000067	-0,012695	0,999919	-0,000025	0,000067	0,000026	1,000000	27,422063	0,362408	0,002534	0,000217	-0,011130	-0,018512	27,424933	0,014251	0,004414	-0,333421	0,352975	0,008467	-0,340099	0,352845	0,008467	-0,347222	0,352706	0,008467	-0,396418	0,351748	0,008467	-0,403541	0,351609	0,008467	-0,410219	0,351479	0,008467	-0,727362	-0,003845	0,001417
0,695000	18,849190	297,605729	0,004296	0,999918	0,012789	-0,000125	-0,012789	0,999918	-0,000025	0,000124	0,000027	1,000000	27,417453	0,365322	0,000866	0,000254	-0,011828	-0,019093	27,420321	0,014605	0,004280	-0,336128	0,355698	0,007150	-0,343225	0,355546	0,007150	-0,350795	0,355383	0,007150	-0,403077	0,354259	0,007150	-0,410647	0,354096	0,007150	-0,417744	0,353943	0,007150	-0,732749	-0,007133	0,001443
0,700000	18,986279	297,605804	0,004318	0,999917	0,012885	-0,000186	-0,012885	0,999917	-0,000026	0,000185	0,000028	1,000000	27,413259	0,368740	-0,000477	0,000286	-0,012526	-0,019675	27,416129	0,015376	0,004562	-0,338420	0,358907	0,006163	-0,345936	0,358736	0,006163	-0,353952	0,358552	0,006163	-0,409319	0,357286	0,006163	-0,417335	0,357103	0,006163	-0,424851	0,356931	0,006163	-0,738302	-0,010622	0,001476
0,705000	19,123345	297,605884	0,004343	0,999916	0,012986	-0,000248	-0,012986	0,999916	-0,000026	0,000248	0,000030	1,000000	27,408065	0,372757	-0,001369	0,000311	-0,012574	-0,020468	27,411088	0,016657	0,005340	-0,344140	0,362572	0,005276	-0,351684	0,362386	0,005276	-0,359732	0,362187	0,005276	-0,415308	0,360813	0,005276	-0,423356	0,360614	0,005276	-0,430900	0,360427	0,005276	-0,744052	-0,014218	0,001515
0,710000	19,260386	297,605972	0,004373	0,999914	0,013090	-0,000311	-0,013090	0,999914	-0,000027	0,000311	0,000031	1,000000	27,403210	0,377233	-0,001922	0,000328	-0,012621	-0,021264	27,406270	0,018313	0,006490	-0,349526	0,366669	0,004734	-0,357098	0,366472	0,004734	-0,365176	0,366262	0,004734	-0,420959	0,364814	0,004734	-0,429036	0,364604	0,004734	-0,436609	0,364407	0,004734	-0,750030	-0,017827	0,001560
0,715000	19,397404	297,606069	0,004410	0,999913	0,013181	-0,000324	-0,013181	0,999913	-0,000027	0,000323	0,000031	1,000000	27,399299	0,381428	-0,000799	-0,000140	0,004199	-0,016381	27,402261	0,020053	0,007938	-0,407218	0,371935	-0,002986	-0,404698	0,372019	-0,002986	-0,402011	0,372109	-0,002986	-0,383450	0,372729	-0,002986	-0,380762	0,372819	-0,002986	-0,378243	0,372903	-0,002986	-0,755254	-0,018529	0,001560
0,720000	19,534406	297,606175	0,004453	0,999912	0,013265	-0,000301	-0,013265	0,999912	-0,000027	0,000301	0,000031	1,000000	27,395922	0,385344	0,001002	-0,000095	0,004797	-0,016922	27,398969	0,021763	0,009154	-0,413126	0,375709	-0,001553	-0,410248	0,375766	-0,001553	-0,407178	0,375827	-0,001553	-0,385978	0,376248	-0,001553	-0,382908	0,376309	-0,001553	-0,380030	0,376366	-0,001553	-0,760025	-0,017240	0,001543
0,725000	19,671390	297,606288	0,004502	0,999911	0,013350	-0,000276	-0,013350	0,999911	-0,000027	0,000275	0,000031	1,000000	27,392164	0,388962	0,002512	-0,000058	0,005393	-0,017462	27,395305	0,023116	0,010006	-0,419413	0,379159	-0,000404	-0,416177	0,379193	-0,000404	-0,412725	0,379230	-0,000404	-0,388886	0,379485	-0,000404	-0,385434	0,379522	-0,000404	-0,382198	0,379557	-0,000404	-0,764950	-0,015780	0,001541
0,730000	19,808350	297,606406	0,004553	0,999910	0,013440	-0,000249	-0,013440	0,999910	-0,000027	0,000249	0,000030	1,000000	27,386388	0,392151	0,003536	-0,000027	0,005340	-0,018212	27,389780	0,023992	0,010349	-0,425658	0,382041	0,000623	-0,422454	0,382057	0,000623	-0,419036	0,382074	0,000623	-0,395431	0,382195	0,000623	-0,392014	0,382212	0,000623	-0,388809	0,382229	0,000623	-0,770059	-0,014242	0,001550
0,735000	19,945281	297,606528	0,004604	0,999908	0,013533	-0,000222	-0,013533	0,999908	-0,000027	0,000222	0,000030	1,000000	27,380171	0,395012	0,004118	-0,000006	0,005287	-0,018961	27,383640	0,024425	0,010237	-0,432342	0,384563	0,001216	-0,429170	0,384567	0,001216	-0,425787	0,384571	0,001216	-0,402420	0,384597	0,001216	-0,399036	0,384600	0,001216	-0,395864	0,384604	0,001216	-0,775384	-0,012720	0,001566
0,740000	20,082181	297,606650	0,004654	0,999907	0,013612	-0,000247	-0,013612	0,999907	-0,000029	0,000247	0,000032	1,000000	27,374590	0,397182	0,002908	0,000573	-0,011687	-0,014049	27,377960	0,024508	0,009728	-0,375091	0,391433	0,008836	-0,382103	0,391089	0,008836	-0,389583	0,390722	0,008836	-0,441238	0,388188	0,008836	-0,448718	0,387820	0,008836	-0,455730	0,387476	0,008836	-0,779942	-0,014141	0,001643
0,745000	20,219056	297,606773	0,004701	0,999906	0,013684	-0,000307	-0,013684	0,999906	-0,000031	0,000307	0,000035	1,000000	27,369636	0,399260	0,000815	0,000640	-0,012405	-0,014607	27,373018	0,024676	0,009267	-0,378053	0,393434	0,007081	-0,385496	0,393050	0,007081	-0,393435	0,392641	0,007081	-0,448265	0,389812	0,007081	-0,456204	0,389403	0,007081	-0,463648	0,389019	0,007081	-0,784047	-0,017592	0,001770
0,750000	20,355907	297,606897	0,004747	0,999905	0,013758	-0,000371	-0,013758	0,999905	-0,000033	0,000371	0,000038	1,000000	27,364920	0,401662	-0,001135	0,000701	-0,013123	-0,015165	27,368307	0,025074	0,009034	-0,380779	0,395738	0,005473	-0,388652	0,395318	0,005473	-0,397051	0,394869	0,005473	-0,455053	0,391772	0,005473	-0,463452	0,391324	0,005473	-0,471325	0,390903	0,005473	-0,788312	-0,021249	0,001912
0,755000	20,492735	297,607025	0,004792	0,999904	0,013835	-0,000439	-0,013835	0,999904	-0,000036	0,000438	0,000042	1,000000	27,360634	0,404577	-0,002749	0,000755	-0,013840	-0,015725	27,364014	0,025886	0,009215	-0,383078	0,398535	0,004205	-0,391382	0,398082	0,004205	-0,400239	0,397598	0,004205	-0,461410	0,394259	0,004205	-0,470268	0,393775	0,004205	-0,478572	0,393322	0,004205	-0,792736	-0,025111	0,002067
0,760000	20,629544	297,607158	0,004840	0,999903	0,013915	-0,000510	-0,013915	0,999903	-0,000039	0,000509	0,000046	1,000000	27,356745	0,407975	-0,004062	0,000803	-0,014556	-0,016285	27,360141	0,027114	0,009811	-0,384984	0,401789	0,003245	-0,393717	0,401307	0,003245	-0,403033	0,400793	0,003245	-0,467370	0,397242	0,003245	-0,476685	0,396728	0,003245	-0,485419	0,396246	0,003245	-0,797322	-0,029179	0,002234
0,765000	20,766335	297,607298	0,004892	0,999902	0,013981	-0,000533	-0,013981	0,999902	-0,000041	0,000533	0,000049	1,000000	27,353960	0,411228	-0,003665	0,000312	0,001625	-0,011153	27,357231	0,028585	0,010824	-0,439127	0,406171	-0,004831	-0,438152	0,405984	-0,004831	-0,437112	0,405784	-0,004831	-0,429930	0,404403	-0,004831	-0,428890	0,404203	-0,004831	-0,427916	0,404016	-0,004831	-0,801084	-0,030526	0,002356
0,770000	20,903115	297,607446	0,004949	0,999901	0,014038	-0,000525	-0,014038	0,999901	-0,000043	0,000525	0,000050	1,000000	27,351871	0,414319	-0,002488	0,000389	0,001554	-0,011456	27,355203	0,030174	0,011799	-0,441234	0,409359	-0,003681	-0,440302	0,409126	-0,003681	-0,439307	0,408877	-0,003681	-0,432439	0,407158	-0,003681	-0,431444	0,406910	-0,003681	-0,430512	0,406676	-0,003681	-0,804323	-0,030071	0,002463
0,775000	21,039884	297,607601	0,005011	0,999901	0,014096	-0,000518	-0,014096	0,999901	-0,000045	0,000517	0,000053	1,000000	27,349536	0,417209	-0,001563	0,000460	0,001483	-0,011759	27,352943	0,031541	0,012549	-0,443587	0,412327	-0,002778	-0,442698	0,412051	-0,002778	-0,441749	0,411757	-0,002778	-0,435194	0,409726	-0,002778	-0,434245	0,409432	-0,002778	-0,433355	0,409156	-0,002778	-0,807648	-0,029636	0,002591
0,780000	21,176641	297,607761	0,005074	0,999900	0,014155	-0,000511	-0,014155	0,999900	-0,000048	0,000510	0,000055	1,000000	27,346714	0,419658	-0,001132	0,000524	0,001412	-0,012060	27,350215	0,032456	0,012837	-0,446427	0,414832	-0,002365	-0,445580	0,414518	-0,002365	-0,444677	0,414182	-0,002365	-0,438437	0,411866	-0,002365	-0,437534	0,411531	-0,002365	-0,436687	0,411217	-0,002365	-0,811060	-0,029221	0,002738
0,785000	21,313382	297,607925	0,005138	0,999899	0,014216	-0,000504	-0,014216	0,999899	-0,000051	0,000503	0,000058	1,000000	27,343372	0,421634	-0,001227	0,000581	0,001340	-0,012362	27,346952	0,032856	0,012601	-0,449784	0,416840	-0,002470	-0,448980	0,416492	-0,002470	-0,448123	0,416120	-0,002470	-0,442199	0,413550	-0,002470	-0,441341	0,413178	-0,002470	-0,440537	0,412829	-0,002470	-0,814558	-0,028826	0,002902
0,790000	21,450108	297,608089	0,005199	0,999898	0,014262	-0,000549	-0,014262	0,999898	-0,000055	0,000548	0,000063	1,000000	27,340524	0,422711	-0,003252	0,001258	-0,015704	-0,006977	27,344011	0,032770	0,011845	-0,389145	0,423215	0,004290	-0,398567	0,422460	0,004290	-0,408618	0,421655	0,004290	-0,478030	0,416093	0,004290	-0,488081	0,415288	0,004290	-0,497503	0,414533	0,004290	-0,817157	-0,031390	0,003145
0,795000	21,586820	297,608252	0,005255	0,999898	0,014297	-0,000629	-0,014297	0,999898	-0,000060	0,000628	0,000069	1,000000	27,338049	0,423375	-0,006434	0,001370	-0,016444	-0,007080	27,341554	0,032513	0,010868	-0,389155	0,424207	0,001419	-0,399022	0,423385	0,001419	-0,409546	0,422508	0,001419	-0,482230	0,416453	0,001419	-0,492755	0,415576	0,001419	-0,502621	0,414754	0,001419	-0,819171	-0,035995	0,003456
0,800000	21,723521	297,608414	0,005307	0,999897	0,014332	-0,000713	-0,014332	0,999897	-0,000066	0,000712	0,000076	1,000000	27,335616	0,424096	-0,009675	0,001479	-0,017184	-0,007183	27,339120	0,032281	0,009913	-0,389128	0,425248	-0,001511	-0,399438	0,424361	-0,001511	-0,410435	0,423414	-0,001511	-0,486387	0,416876	-0,001511	-0,497384	0,415930	-0,001511	-0,507694	0,415042	-0,001511	-0,821215	-0,040812	0,003795
0,805000	21,860210	297,608576	0,005354	0,999896	0,014369	-0,000801	-0,014369	0,999897	-0,000073	0,000800	0,000084	1,000000	27,333504	0,425154	-0,012697	0,001586	-0,017922	-0,007287	27,336983	0,032339	0,009248	-0,388783	0,426617	-0,004220	-0,399536	0,425666	-0,004220	-0,411006	0,424651	-0,004220	-0,490221	0,417643	-0,004220	-0,501691	0,416628	-0,004220	-0,512444	0,415676	-0,004220	-0,823288	-0,045841	0,004162
0,810000	21,996889	297,608739	0,005399	0,999896	0,014405	-0,000893	-0,014405	0,999896	-0,000080	0,000891	0,000092	1,000000	27,331801	0,426639	-0,015411	0,001689	-0,018659	-0,007391	27,335264	0,032806	0,008997	-0,388031	0,428403	-0,006618	-0,399227	0,427389	-0,006618	-0,411169	0,426308	-0,006618	-0,493643	0,418841	-0,006618	-0,505585	0,417760	-0,006618	-0,516781	0,416746	-0,006618	-0,825390	-0,051082	0,004556
0,815000	22,133563	297,608905	0,005445	0,999896	0,014425	-0,000937	-0,014425	0,999896	-0,000086	0,000935	0,000099	1,000000	27,331348	0,428089	-0,016330	0,001226	-0,002446	-0,001782	27,334642	0,033674	0,009238	-0,439543	0,431338	-0,016052	-0,441010	0,430602	-0,016052	-0,442575	0,429818	-0,016052	-0,453385	0,424400	-0,016052	-0,454950	0,423616	-0,016052	-0,456417	0,422880	-0,016052	-0,826536	-0,053599	0,004917
0,820000	22,270237	297,609077	0,005492	0,999895	0,014434	-0,000949	-0,014434	0,999896	-0,000092	0,000948	0,000106	1,000000	27,331791	0,429477	-0,016222	0,001368	-0,002531	-0,001623	27,335098	0,034816	0,009683	-0,438665	0,433306	-0,016020	-0,440184	0,432484	-0,016020	-0,441804	0,431609	-0,016020	-0,452993	0,425560	-0,016020	-0,454613	0,424684	-0,016020	-0,456132	0,423863	-0,016020	-0,827024	-0,054312	0,005278
0,825000	22,406914	297,609254	0,005542	0,999895	0,014441	-0,000962	-0,014442	0,999896	-0,000099	0,000961	0,000113	1,000000	27,332210	0,430818	-0,016150	0,001512	-0,002617	-0,001463	27,335548	0,035952	0,010122	-0,437812	0,435228	-0,016026	-0,439382	0,434321	-0,016026	-0,441057	0,433354	-0,016026	-0,452624	0,426673	-0,016026	-0,454299	0,425705	-0,016026	-0,455869	0,424799	-0,016026	-0,827466	-0,055049	0,005680
0,830000	22,543592	297,609437	0,005593	0,999895	0,014448	-0,000976	-0,014448	0,999896	-0,000107	0,000974	0,000121	1,000000	27,332307	0,431815	-0,016412	0,001655	-0,002702	-0,001302	27,335705	0,036802	0,010271	-0,437280	0,436809	-0,016366	-0,438902	0,435816	-0,016366	-0,440631	0,434756	-0,016366	-0,452576	0,427441	-0,016366	-0,454306	0,426382	-0,016366	-0,455927	0,425389	-0,016366	-0,827862	-0,055811	0,006123
0,835000	22,680270	297,609622	0,005644	0,999895	0,014454	-0,000989	-0,014455	0,999896	-0,000115	0,000988	0,000130	1,000000	27,331947	0,432332	-0,017144	0,001799	-0,002788	-0,001141	27,335401	0,037204	0,009964	-0,437206	0,437911	-0,017176	-0,438879	0,436832	-0,017176	-0,440663	0,435681	-0,017176	-0,452984	0,427729	-0,017176	-0,454768	0,426577	-0,017176	-0,456440	0,425498	-0,017176	-0,828212	-0,056598	0,006606
0,840000	22,816945	297,609808	0,005692	0,999895	0,014460	-0,001004	-0,014460	0,999895	-0,000124	0,001002	0,000139	0,999999	27,331072	0,432312	-0,018403	0,001943	-0,002872	-0,000979	27,334579	0,037101	0,009146	-0,437649	0,438478	-0,018514	-0,439372	0,437312	-0,018514	-0,441211	0,436068	-0,018514	-0,453905	0,427478	-0,018514	-0,455743	0,426234	-0,018514	-0,457466	0,425068	-0,018514	-0,828516	-0,057408	0,007131
0,845000	22,953614	297,609992	0,005734	0,999895	0,014464	-0,001018	-0,014464	0,999895	-0,000134	0,001016	0,000149	0,999999	27,329853	0,431924	-0,020019	0,002088	-0,002956	-0,000818	27,333378	0,036631	0,007953	-0,438439	0,438678	-0,020210	-0,440212	0,437425	-0,020210	-0,442104	0,436088	-0,020210	-0,455169	0,426859	-0,020210	-0,457061	0,425523	-0,020210	-0,458835	0,424270	-0,020210	-0,828773	-0,058243	0,007696
0,850000	23,090277	297,610174	0,005770	0,999895	0,014468	-0,001034	-0,014468	0,999895	-0,000145	0,001031	0,000160	0,999999	27,328502	0,431381	-0,021780	0,002233	-0,003039	-0,000657	27,332024	0,036011	0,006610	-0,439363	0,438724	-0,022051	-0,441186	0,437384	-0,022051	-0,443131	0,435955	-0,022051	-0,456564	0,426086	-0,022051	-0,458509	0,424657	-0,022051	-0,460332	0,423317	-0,022051	-0,828985	-0,059102	0,008302
0,855000	23,226934	297,610352	0,005799	0,999895	0,014471	-0,001049	-0,014471	0,999895	-0,000156	0,001047	0,000171	0,999999	27,327337	0,431003	-0,023365	0,002378	-0,003122	-0,000495	27,330823	0,035539	0,005416	-0,440103	0,438934	-0,023717	-0,441976	0,437507	-0,023717	-0,443973	0,435985	-0,023717	-0,457771	0,425475	-0,023717	-0,459768	0,423954	-0,023717	-0,461641	0,422527	-0,023717	-0,829150	-0,059984	0,008950
0,860000	23,363585	297,610529	0,005823	0,999895	0,014473	-0,001065	-0,014473	0,999895	-0,000168	0,001063	0,000184	0,999999	27,326546	0,430975	-0,024590	0,002523	-0,003204	-0,000334	27,329991	0,035426	0,004587	-0,440471	0,439495	-0,025023	-0,442393	0,437981	-0,025023	-0,444443	0,436367	-0,025023	-0,458603	0,425216	-0,025023	-0,460653	0,423601	-0,025023	-0,462575	0,422088	-0,025023	-0,829269	-0,060891	0,009639
